L4 | Mon May  7 05:09:28 2018 (511 ms) | general | Got client message from 3: USE 1 -2
L4 | Mon May  7 05:09:29 2018 (297 ms) | general | Got client message from 3: USE 1 -2
L4 | Mon May  7 05:09:30 2018 (33 ms) | general | Got client message from 3: MOVE 1 -2 0 1 0 2
L4 | Mon May  7 05:09:30 2018 (297 ms) | general | Got client message from 3: MOVE 1 -1 0 1 0 2
L4 | Mon May  7 05:09:30 2018 (545 ms) | general | Got client message from 3: MOVE 1 0 0 1 0 2 0 3 1 4
L4 | Mon May  7 05:09:31 2018 (21 ms) | general | Got client message from 3: MOVE 1 1 0 1 0 2
L4 | Mon May  7 05:09:32 2018 (517 ms) | general | Got client message from 3: MOVE 1 3 0 1
L4 | Mon May  7 05:09:33 2018 (346 ms) | general | Got client message from 3: DROP 1 5 -1
L4 | Mon May  7 05:09:34 2018 (285 ms) | general | Got client message from 3: MOVE 1 4 0 1 0 2
L4 | Mon May  7 05:09:34 2018 (529 ms) | general | Got client message from 3: MOVE 1 5 0 1 0 2
L4 | Mon May  7 05:09:34 2018 (729 ms) | general | Got client message from 3: MOVE 1 6 0 1 -1 2 -1 3 -1 4
L4 | Mon May  7 05:09:35 2018 (749 ms) | general | Got client message from 3: MOVE 0 9 0 -1 0 -2 1 -3 1 -4
L4 | Mon May  7 05:09:35 2018 (953 ms) | general | Got client message from 3: MOVE 0 8 0 -1 0 -2
L4 | Mon May  7 05:09:37 2018 (37 ms) | general | Got client message from 3: MOVE 0 6 1 1 2 1
L4 | Mon May  7 05:09:38 2018 (141 ms) | general | Got client message from 3: MOVE 2 7 1 1 2 1
L4 | Mon May  7 05:09:38 2018 (525 ms) | general | Got client message from 3: MOVE 3 8 1 1 2 1
L4 | Mon May  7 05:09:39 2018 (509 ms) | general | Got client message from 3: MOVE 5 9 0 1 0 2
L4 | Mon May  7 05:09:39 2018 (777 ms) | general | Got client message from 3: MOVE 5 10 0 1 0 2
L4 | Mon May  7 05:09:40 2018 (29 ms) | general | Got client message from 3: MOVE 5 11 0 1 -1 2 -1 3 -1 4
L4 | Mon May  7 05:09:41 2018 (45 ms) | general | Got client message from 3: MOVE 4 14 -1 1 -2 2 -2 3
L4 | Mon May  7 05:09:41 2018 (801 ms) | general | Got client message from 3: MOVE 2 16 -1 0 -2 -1 -3 0
L4 | Mon May  7 05:09:43 2018 (869 ms) | general | Got client message from 3: USE -1 15
L4 | Mon May  7 05:09:44 2018 (689 ms) | general | Got client message from 3: MOVE -1 16 1 -1 0 -2
L4 | Mon May  7 05:09:45 2018 (77 ms) | general | Got client message from 3: MOVE 0 15 0 -1
L4 | Mon May  7 05:09:45 2018 (241 ms) | general | Got client message from 3: MOVE 0 15 0 -1
L4 | Mon May  7 05:09:45 2018 (261 ms) | general | Got client message from 3: MOVE 0 15 0 -1 0 -2
L4 | Mon May  7 05:09:45 2018 (377 ms) | general | Got client message from 3: MOVE 0 14 0 -1
L4 | Mon May  7 05:09:45 2018 (393 ms) | general | Got client message from 3: MOVE 0 14 0 -1
L4 | Mon May  7 05:09:45 2018 (409 ms) | general | Got client message from 3: MOVE 0 14 0 -1
L4 | Mon May  7 05:09:45 2018 (425 ms) | general | Got client message from 3: MOVE 0 14 0 -1
L4 | Mon May  7 05:09:45 2018 (445 ms) | general | Got client message from 3: MOVE 0 14 0 -1
L4 | Mon May  7 05:09:45 2018 (461 ms) | general | Got client message from 3: MOVE 0 14 0 -1
L4 | Mon May  7 05:09:45 2018 (477 ms) | general | Got client message from 3: MOVE 0 14 0 -1
L4 | Mon May  7 05:09:45 2018 (493 ms) | general | Got client message from 3: MOVE 0 14 0 -1 0 -2
L4 | Mon May  7 05:09:45 2018 (645 ms) | general | Got client message from 3: MOVE 0 13 0 -1 0 -2 0 -3 0 -4
L4 | Mon May  7 05:09:46 2018 (445 ms) | general | Got client message from 3: MOVE 0 10 0 -1 0 -2 0 -3 0 -4
L4 | Mon May  7 05:09:47 2018 (301 ms) | general | Got client message from 3: MOVE 0 7 0 -1 0 -2 0 -3 0 -4
L4 | Mon May  7 05:09:47 2018 (921 ms) | general | Got client message from 3: MOVE 0 5 0 -1
L4 | Mon May  7 05:09:49 2018 (209 ms) | general | Got client message from 3: DROP 1 4 -1
L4 | Mon May  7 05:09:49 2018 (905 ms) | general | Got client message from 3: MOVE 0 4 1 -1 2 -2
L4 | Mon May  7 05:09:50 2018 (825 ms) | general | Got client message from 3: USE 3 2
L4 | Mon May  7 05:09:51 2018 (745 ms) | general | Got client message from 3: MOVE 2 2 -1 1 -1 2
L4 | Mon May  7 05:09:52 2018 (613 ms) | general | Got client message from 3: DROP 0 4 -1
L4 | Mon May  7 05:09:53 2018 (365 ms) | general | Got client message from 3: MOVE 1 4 -1 0 -2 0 -3 0 -4 0
L4 | Mon May  7 05:09:54 2018 (601 ms) | general | Got client message from 3: USE -3 5
L4 | Mon May  7 05:09:55 2018 (69 ms) | general | Got client message from 3: DROP -4 4 -1
L4 | Mon May  7 05:09:55 2018 (421 ms) | general | Got client message from 3: MOVE -3 4 -1 0
L4 | Mon May  7 05:09:55 2018 (853 ms) | general | Got client message from 3: USE -4 5
L4 | Mon May  7 05:09:56 2018 (189 ms) | general | Got client message from 3: MOVE -4 4 -1 0
L4 | Mon May  7 05:09:56 2018 (625 ms) | general | Got client message from 3: DROP -6 4 -1
L4 | Mon May  7 05:09:57 2018 (257 ms) | general | Got client message from 3: USE -5 5
L4 | Mon May  7 05:09:57 2018 (926 ms) | general | Got client message from 3: DROP -5 4 -1
L4 | Mon May  7 05:09:58 2018 (225 ms) | general | Got client message from 3: MOVE -5 4 -1 1 -2 1
L4 | Mon May  7 05:09:58 2018 (593 ms) | general | Got client message from 3: MOVE -6 5 0 1
L4 | Mon May  7 05:09:58 2018 (609 ms) | general | Got client message from 3: MOVE -6 5 0 1 0 2
L4 | Mon May  7 05:09:58 2018 (866 ms) | general | Got client message from 3: MOVE -6 6 1 1
L4 | Mon May  7 05:09:59 2018 (997 ms) | general | Got client message from 3: USE -5 8
L4 | Mon May  7 05:10:00 2018 (617 ms) | general | Got client message from 3: MOVE -5 7 -1 1 -1 2
L4 | Mon May  7 05:10:01 2018 (470 ms) | general | Got client message from 3: DROP -7 9 -1
L4 | Mon May  7 05:10:01 2018 (869 ms) | general | Got client message from 3: MOVE -6 9 -1 0 -2 0
L4 | Mon May  7 05:10:02 2018 (733 ms) | general | Got client message from 3: USE -9 9
L4 | Mon May  7 05:10:03 2018 (225 ms) | general | Got client message from 3: DROP -8 9 -1
L4 | Mon May  7 05:10:03 2018 (713 ms) | general | Got client message from 3: MOVE -8 9 -1 -1 -2 -1
L4 | Mon May  7 05:10:04 2018 (529 ms) | general | Got client message from 3: USE -10 9
L4 | Mon May  7 05:10:04 2018 (893 ms) | general | Got client message from 3: DROP -10 8 -1
L4 | Mon May  7 05:10:05 2018 (813 ms) | general | Got client message from 3: MOVE -10 8 -1 -1 -2 -1 -3 -1 -4 -1
L4 | Mon May  7 05:10:07 2018 (197 ms) | general | Got client message from 3: USE -15 7
L4 | Mon May  7 05:10:07 2018 (953 ms) | general | Got client message from 3: MOVE -14 7 0 -1
L4 | Mon May  7 05:10:08 2018 (34 ms) | general | Got client message from 3: MOVE -14 7 0 -1 0 -2
L4 | Mon May  7 05:10:09 2018 (153 ms) | general | Got client message from 3: DROP -14 5 -1
L4 | Mon May  7 05:10:09 2018 (589 ms) | general | Got client message from 3: MOVE -14 5 1 1
L4 | Mon May  7 05:10:09 2018 (625 ms) | general | Got client message from 3: MOVE -14 5 1 1 2 1
L4 | Mon May  7 05:10:09 2018 (941 ms) | general | Got client message from 3: MOVE -13 6 1 1 2 1 3 1
L4 | Mon May  7 05:10:10 2018 (661 ms) | general | Got client message from 3: MOVE -11 7 1 1 2 1 3 1 3 2
L4 | Mon May  7 05:10:10 2018 (729 ms) | general | Got client message from 3: MOVE -11 7 1 1 2 1 3 1
L4 | Mon May  7 05:10:12 2018 (565 ms) | general | Got client message from 3: USE -7 8
L4 | Mon May  7 05:10:13 2018 (669 ms) | general | Got client message from 3: SELF -8 8 -1
L4 | Mon May  7 05:10:14 2018 (657 ms) | general | Got client message from 3: MOVE -8 8 1 1 1 2
L4 | Mon May  7 05:10:15 2018 (205 ms) | general | Got client message from 3: MOVE -7 9 1 1
L4 | Mon May  7 05:10:16 2018 (25 ms) | general | Got client message from 3: USE -5 10
L4 | Mon May  7 05:10:16 2018 (725 ms) | general | Got client message from 3: DROP -7 10 -1
L4 | Mon May  7 05:10:24 2018 (346 ms) | general | Closing connection to player 3 on error (cause: Socket read failed)
L4 | Mon May  7 05:10:24 2018 (346 ms) | general | 0 remaining player(s) alive on server 
L4 | Mon May  7 05:10:24 2018 (347 ms) | general | Failed to read sequence number from stats server response.
L4 | Mon May  7 08:00:00 2018 (855 ms) | general | Saving a backup of map.db, mapTime.db, and biome.db floor.db, floorTime.db, playerStats.db, and eve.db ...
L4 | Mon May  7 08:00:00 2018 (924 ms) | general | ...Done saving backups
L4 | Mon May  7 08:00:00 2018 (924 ms) | general | Checking for stale backup files (older than 14 days)
L4 | Mon May  7 08:00:00 2018 (924 ms) | general | Done checking, removed 0 stale backups
